fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima
,https://turismoa.euskadi.eus/es/rutas/gr-38-ruta-del-vino-y-del-pescado/webtur00-content/es/,GR 38 (Ruta del vino y del pescado),Recorrido total 166 km Desde las tierras del viñedo en Oyón hasta el puerto de...,ruta,Rutas,Durango;Oyón-Oion;Gernika-Lumo;Otxandio;Laguardia;Bermeo,bizkaia,,,,,,,False,True,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/gr-120-ruta-de-lost-res-templos-a-pie/webtur00-content/es/,GR 120 Ruta de los tres templos a pie,Siguiendo los pasos de San Ignacio de Loiola podemos realizar el camino entre Loiola y Arantzazu ...,ruta,Rutas,Oñati;Legazpi;Azpeitia;Zumarraga,gipuzkoa,,,,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/robledal-centeneario-munain/webtur00-content/es/,Robledal Centenario de Munain y Okariz,Ruta circular desde Munain pasando por Okariz en la que descubrir 608 árboles de má...,ruta,Rutas,San Millán/Donemiliaga,araba,,42.84381500445306,-2.351080002263188,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/vuelta-al-anillo-verde-de-vitoria-gasteiz/webtur00-content/es/,Vuelta al Anillo Verde de Vitoria-Gasteiz,,ruta,Rutas,Vitoria-Gasteiz,araba,,42.84649827116361,-2.6733666099607944,,,,False,False,False,False,True,6
,https://turismoa.euskadi.eus/es/rutas/vuelta-al-embalse-de-ullibarri-gamboa/webtur00-content/es/,Vuelta al embalse de Ullíbarri-Gamboa,,ruta,Rutas,Arratzua-Ubarrundia,araba,,42.9370076,-2.6083842,,,,False,False,False,False,False,6
,https://turismoa.euskadi.eus/es/rutas/bilbao-panoramica-de-la-ria/webtur00-content/es/,"Bilbao, panorámica de la ría",,ruta,Rutas,Bilbao,bizkaia,,43.2630126,-2.9349852,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/ruta-urbana-por-san-sebastian/webtur00-content/es/,Ruta Urbana por San Sebastián,,ruta,Rutas,Donostia / San Sebastián,gipuzkoa,,43.32145971375779,-2.0051529584886607,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/via-verde-arditurri-en-bicicleta/webtur00-content/es/,Vía Verde de Arditurri en bicicleta,,ruta,Rutas,Oiartzun,gipuzkoa,,43.283985,-1.803828,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/via-verde-bidasoa-en-bicicleta/webtur00-content/es/,Vía Verde de Bidasoa en bicicleta,,ruta,Rutas,Donostia / San Sebastián,gipuzkoa,,43.34312500000001,-1.762103,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/via-verde-urola-en-bicicleta/webtur00-content/es/,Vía Verde del Urola en bicicleta,,ruta,Rutas,Azpeitia;Legazpi,gipuzkoa,,,,,,,False,True,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/via-verde-de-montes-hierro-itsaslur-en-bicicleta/webtur00-content/es/,Vía Verde de Montes de Hierro-Itsaslur en bicicleta,,ruta,Rutas,Artzentales;Muskiz,bizkaia,,,,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/el-camino-del-lagarto/webtur00-content/es/,El camino del Lagarto,,ruta,Rutas,Tolosa,gipuzkoa,,43.19318002089858,-2.097049998119473,,,,False,False,False,False,False,8
,https://turismoa.euskadi.eus/es/rutas/itinerario-muralistico-vitoria-gasteiz/webtur00-content/es/,Itinerario muralístico Vitoria-Gasteiz - La ciudad pintada,Vitoria-Gasteiz es una galería de arte al aire libre que te invitamos a descubrir. Co...,ruta,Rutas,Vitoria-Gasteiz,araba,,42.85134080220504,-2.6725413277745247,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/gran-ruta-cicloturista-por-llanada-alavesa/webtur00-content/es/,Gran ruta cicloturista por Llanada Alavesa,"Una bicicleta de montaña, unas alforjas y ganas de disfrutar y descubr...",ruta,Rutas,Vitoria-Gasteiz,araba,,42.86029298789799,-2.643072986975312,,,https://issuu.com/turismoeuskadi/docs/desplegable_bicillanada_web?mode=embed&layout=http://turismo.euskadi.eus/contenidos/recurso_tecnico/aa30_comun/es_def/folletosdigitales/issuu/custom/layout_camino.xml,True,False,False,False,False,6
,https://turismoa.euskadi.eus/es/rutas/el-camino-de-santiago-por-el-interior-en-bicicleta/webtur00-content/es/,El Camino de Santiago por el interior en bicicleta,El Camino de Santiago por Euskadi del Interior está señalizado para su realizaci&oa...,ruta,Rutas,Irun;Vitoria-Gasteiz,gipuzkoa,,,,,,,False,False,False,False,True,6
,https://turismoa.euskadi.eus/es/rutas/el-camino-de-santiago-por-la-costa-en-bicicleta/webtur00-content/es/,El Camino de Santiago por la costa en bicicleta,El Camino de Santiago por Euskadi de la Costa está señalizado para su realizaci&oac...,ruta,Rutas,Hondarribia;Irun;Bilbao;Portugalete;Getxo;Balmaseda,bizkaia,,,,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/ruta-escenarios-silencio-de-la-ciudad-blanca-eva-saenz-urturi-vitoria-gasteiz/webtur00-content/es/,Ruta por los escenarios de El silencio de la Ciudad Blanca,"El silencio de la Ciudad Blanca, Los ritos del agua y Los señores del tiempo son las tres ...",ruta,Rutas,Vitoria-Gasteiz;Laguardia;Bermeo;Lagrán;Zegama;Oñati;Deba,bizkaia,,,,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/ruta-sur-del-embalse-de-ullibarri-gamboa-humedal-de-las-colas-del-embalse/webtur00-content/es/,Ruta sur del embalse de Ullíbarri-Gamboa (Humedal de las colas del embalse),,ruta,Rutas,Arratzua-Ubarrundia,araba,,42.90224835276604,-2.5425266940146685,,,,True,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/un-paseo-por-la-ria-de-bilbao-con-perro/webtur00-content/es/,Un paseo por la Ría de Bilbao con perro,Os proponemos comenzar a conocer Bilbao con perro a través de uno de sus paseos más...,ruta,Rutas,Bilbao,bizkaia,,43.26639,-2.94626,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/excursion-al-monte-artxanda-de-bilbao-con-perro/webtur00-content/es/,Excursión al monte Artxanda de Bilbao con perro,"Bilbao es conocida como el “Botxo”, por estar enclavada en un valle rodeado de monta&...",ruta,Rutas,Bilbao,bizkaia,,43.26851799152792,-2.926424983888865,,,,False,True,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/puente-bizkaia-y-getxo-con-perro/webtur00-content/es/,Puente Bizkaia y Getxo con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Getxo;Portugalete,bizkaia,,,,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/un-paseo-maritimo-por-san-sebastian-con-perro/webtur00-content/es/,Un paseo marítimo por San Sebastián con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Donostia / San Sebastián,gipuzkoa,,43.328829975798726,-1.971179964020848,,,,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/rutas/montes-de-san-sebastian-con-perro/webtur00-content/es/,Montes de San Sebastián con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Donostia / San Sebastián,gipuzkoa,,43.32221112214029,-2.011181758716703,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/camino-ignaciano-en-bicicleta/webtur00-content/es/,Camino Ignaciano en bicicleta,Recorrer el Camino Ignaciano en bicicleta te dará la oportunidad de recrear el itinerario ...,ruta,Rutas,Laguardia;Lapuebla de Labarca;Kripan;Oñati;Azkoitia;Campezo/Kanpezu,gipuzkoa,,,,,,,True,True,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/ensanche-y-almendra-medieval-de-vitoria-gasteiz-con-perro/webtur00-content/es/,Ensanche y Almendra medieval de Vitoria-Gasteiz con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Vitoria-Gasteiz,araba,,42.84429,-2.6764,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/salburua-y-el-anillo-verde-de-vitoria-gasteiz-con-perro/webtur00-content/es/,Salburua y el Anillo Verde de Vitoria-Gasteiz con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Vitoria-Gasteiz,araba,,42.8609849978238,-2.64277802780271,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/ruta-del-embalse-de-ullibarri-gamboa-con-perro/webtur00-content/es/,"Ruta del Embalse de Ullibarri-Gamboa, ¡al agua perros!",Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Arratzua-Ubarrundia,araba,,42.91331900283694,-2.559782015159726,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/geoparque-de-la-costa-vasca-con-perro/webtur00-content/es/,Geoparque de la Costa Vasca con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Deba;Mutriku;Zumaia,gipuzkoa,,,,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/reserva-de-la-biosfera-de-urdaibai-con-perro/webtur00-content/es/,Reserva de la Biosfera de Urdaibai con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Ibarrangelu,bizkaia,,43.39446103200317,-2.680363990366459,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/paseo-costero-de-zarautz-a-getaria-con-perro/webtur00-content/es/,Paseo costero de Zarautz a Getaria con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Zarautz;Getaria,gipuzkoa,,,,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/rutas/ruta-por-salinas-de-anana-con-perro/webtur00-content/es/,Ruta por Salinas de Añana con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Añana,araba,,42.80268500559032,-2.98919202759862,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/de-zalla-a-balmaseda-las-encartaciones-con-perro/webtur00-content/es/,"De Zalla a Balmaseda, las Encartaciones con perro","La ruta entre Zalla y Balmaseda es un bonito paseo de 7,6 km (aprox. 4 horas)...",ruta,Rutas,Zalla;Balmaseda,bizkaia,,,,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/via-verde-del-urola-con-perro/webtur00-content/es/,Vía Verde del Urola con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Azpeitia;Legazpi;Zumarraga;Azkoitia,gipuzkoa,,,,,,,False,False,False,False,True,8
,https://turismoa.euskadi.eus/es/rutas/vinedos-de-rioja-alavesa-con-perro/webtur00-content/es/,Un paseo entre los viñedos de Rioja Alavesa con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Elciego,araba,,42.51364496536553,-2.616525990888476,,,,False,True,False,False,True,6
,https://turismoa.euskadi.eus/es/rutas/lagares-rupestres-de-labastida-con-perro/webtur00-content/es/,Lagares rupestres de Labastida con perro,Esta es una ruta pensada especialmente para aquellas personas que planean viajar con&nb...,ruta,Rutas,Labastida/Bastida,araba,,42.59052000939846,-2.792651988565922,,,,False,False,False,False,True,4
,https://turismoa.euskadi.eus/es/rutas/sendero-litoral/webtur00-content/es/,E9. Sendero Litoral. Costa Vasca,Los Senderos Europeos son itinerarios de larga distancia diseñados para recorrer el contin...,ruta,Rutas,Hondarribia;Pasaia;Donostia / San Sebastián;Orio;Zumaia;Getaria;Zarautz;Deba;Mutriku;Ondarroa;Zierbena;Portugalete;Santurtzi;Getxo;Plentzia;Bakio;Mundaka;Bermeo;Sukarrieta;Gernika-Lumo;Ea;Elantxobe;Ispaster;Lekeitio,bizkaia,,,,,,,False,False,False,False,True,6
