fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima,fecha_inicio,fecha_fin,lugar,precio,imagen_url,tipo_evento
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/bertso-jaialdia-onintza-enbeita-aitor-etxebarriazarraga-xabat-illarregi-sarai-robles/webkklik00-detalle/es/,"Bertso jaialdia: Onintza Enbeita, Aitor Etxebarriazarraga, Xabat Illarregi, Sarai Robles",,evento_cultural,Evento cultural,Itsasondo,gipuzkoa,,43.0691,-2.16464,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/bertso-jaialdia-onintza-enbeita-aitor-etxebarriazarraga-xabat-illarregi-sarai-robles/webkklik00-detalle/es/,True,True,False,True,False,6,05/06/2026,05/06/2026,Frontoia,,/contenidos/evento/2026050705022737/es_def/images/sarairobles.jpg,Bertsolarismo
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/haur-eta-gazteentzako-ikuskizuna-maddi-aiestaran-iparragirre-iker-ormazabal-tturko-markel-oiartzabal-ansa/webkklik00-detalle/es/,"""Garbitzailearena"": Maddi Aiestaran Iparragirre, Iker Ormazabal ""Tturko"", Markel Oiartzabal Ansa",,evento_cultural,Evento cultural,Zaldibia,gipuzkoa,,43.0372,-2.1506,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/haur-eta-gazteentzako-ikuskizuna-maddi-aiestaran-iparragirre-iker-ormazabal-tturko-markel-oiartzabal-ansa/webkklik00-detalle/es/,True,False,True,True,False,4,05/06/2026,05/06/2026,Plaza,,/contenidos/evento/2026050705023408/es_def/images/garbitzailearena.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/05/29/programa-fiestas-de-ibarrekolanda-2026-en-bilbao/webkklik00-detalle/es/,Programa Fiestas de Ibarrekolanda 2026 en Bilbao,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/05/29/programa-fiestas-de-ibarrekolanda-2026-en-bilbao/webkklik00-detalle/es/,True,False,False,False,True,2,29/05/2026,07/06/2026,Ibarrekolanda,,/contenidos/evento/2026050709172030/es_def/images/7.jpg,fiestas
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/zinegoak-2026-zghedapena-lasarte-oria-/webkklik00-detalle/es/,Zinegoak 2026 - ZGHEDAPENA (Lasarte-Oria),,evento_cultural,Evento cultural,Lasarte-Oria,gipuzkoa,"Estación, 18",43.2704561736065,-2.0229434967041,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/zinegoak-2026-zghedapena-lasarte-oria-/webkklik00-detalle/es/,True,False,True,False,False,4,05/06/2026,05/06/2026,Casa de Cultura Manuel Lekuona,Gratis,/contenidos/evento/2026050709282926/es_def/images/3243232.jpg,Proyección audiovisual
,https://www.kulturklik.euskadi.eus/evento/2026/06/01/gorputzak-/webkklik00-detalle/es/,"""Gorputzak""",,evento_cultural,Evento cultural,Lasarte-Oria,gipuzkoa,"Geltoki Plaza, 18",43.2702452506547,-2.02231049537658,,,https://www.kulturklik.euskadi.eus/evento/2026/06/01/gorputzak-/webkklik00-detalle/es/,True,True,True,True,False,4,01/06/2026,30/06/2026,Biblioteca de Lasarte-Oria,,/contenidos/evento/2026050709305195/es_def/images/342.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/05/04/concurso-de-fotografia-de-zumaia-2026/webkklik00-detalle/es/,Concurso de Fotografía de Zumaia 2026,,evento_cultural,Evento cultural,Zumaia,gipuzkoa,,43.297258,-2.256848,,,https://www.kulturklik.euskadi.eus/evento/2026/05/04/concurso-de-fotografia-de-zumaia-2026/webkklik00-detalle/es/,True,True,False,False,False,6,04/05/2026,14/06/2026,,,/contenidos/evento/2026050709360789/es_def/images/9.jpg,Concurso
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/david-dominguez-el-raro-de-los-90s-/webkklik00-detalle/es/,"David Domínguez: ""El raro de los 90s""",,evento_cultural,Evento cultural,Amurrio,araba,"Elexondo, 26",43.0523792061855,-3.00049066543579,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/david-dominguez-el-raro-de-los-90s-/webkklik00-detalle/es/,True,True,True,True,False,6,06/06/2026,06/06/2026,Amurrio Antzokia,18 ?,/contenidos/evento/2026050710444988/es_def/images/21.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/la-cenicienta-el-musical-/webkklik00-detalle/es/,"""La Cenicienta el musical""",,evento_cultural,Evento cultural,Amurrio,araba,"Elexondo, 26",43.0523792061855,-3.00049066543579,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/la-cenicienta-el-musical-/webkklik00-detalle/es/,True,False,True,True,False,4,04/10/2026,04/10/2026,Amurrio Antzokia,18 ?,/contenidos/evento/2026050710462731/es_def/images/54.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/07/hamaikabat-/webkklik00-detalle/es/,"""Hamaikabat""",,evento_cultural,Evento cultural,Amurrio,araba,"Elexondo, 26",43.0523792061855,-3.00049066543579,,,https://www.kulturklik.euskadi.eus/evento/2026/06/07/hamaikabat-/webkklik00-detalle/es/,True,True,False,True,False,6,07/06/2026,07/06/2026,Amurrio Antzokia,Gratis,/contenidos/evento/2026050710515050/es_def/images/22.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/11/es-la-guerra-/webkklik00-detalle/es/,"""¿Es la guerra?""",,evento_cultural,Evento cultural,Amurrio,araba,"Elexondo, 26",43.0523792061855,-3.00049066543579,,,https://www.kulturklik.euskadi.eus/evento/2026/06/11/es-la-guerra-/webkklik00-detalle/es/,True,True,False,True,False,4,11/06/2026,11/06/2026,Amurrio Antzokia,,/contenidos/evento/2026050710541126/es_def/images/23.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/10/26/master-intensivo-en-direccion-de-cine-2026-2027/webkklik00-detalle/es/,Máster intensivo en dirección de cine 2026-2027,,evento_cultural,Evento cultural,Mutiloa,gipuzkoa,,42.79554,-1.62081,,,https://www.kulturklik.euskadi.eus/evento/2026/10/26/master-intensivo-en-direccion-de-cine-2026-2027/webkklik00-detalle/es/,True,False,False,True,False,4,26/10/2026,20/02/2027,PIXELIAN-Club de Marketing de Navarra,,/contenidos/evento/2026050711145194/es_def/images/direcciondecine.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/06/11/gestion-de-recursos-electronicos-colecciones-digitales-y-libro-e-/webkklik00-detalle/es/,"""Gestión de recursos electrónicos, colecciones digitales y libro-e""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Calle Francia, 24",42.8495,-2.66735,,,https://www.kulturklik.euskadi.eus/evento/2026/06/11/gestion-de-recursos-electronicos-colecciones-digitales-y-libro-e-/webkklik00-detalle/es/,True,False,False,True,False,4,11/06/2026,12/06/2026,Artium Museoa,45 / 135 ?,/contenidos/evento/2026050711540325/es_def/images/bibliotecavirtual.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/06/13/concurso-plateruena-izar-recors-ur-+-leven-slave-+-blackmoon/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Ur + Leven Slave + Blackmoon,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/06/13/concurso-plateruena-izar-recors-ur-+-leven-slave-+-blackmoon/webkklik00-detalle/es/,True,False,False,False,False,4,13/06/2026,13/06/2026,,,/contenidos/evento/2026050712001017/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/20/concurso-plateruena-izar-recors-golden-belni-+-i-see-explosions-+-sweet-rage/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Golden belni + I see explosions + Sweet rage,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/06/20/concurso-plateruena-izar-recors-golden-belni-+-i-see-explosions-+-sweet-rage/webkklik00-detalle/es/,True,True,False,True,False,4,20/06/2026,20/06/2026,,,/contenidos/evento/2026050712003909/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/27/concurso-plateruena-izar-recors-folk-rippers-+-momak-+-territorio-norte/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Folk rippers + Momak + Territorio norte,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/06/27/concurso-plateruena-izar-recors-folk-rippers-+-momak-+-territorio-norte/webkklik00-detalle/es/,True,True,False,False,False,6,27/06/2026,27/06/2026,,,/contenidos/evento/2026050712011598/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/28/concurso-plateruena-izar-recors-the-soulbar-taldea-+-dale-kaligula-+-lorraine/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: The Soulbar taldea + Dale Kaligula + Lorraine,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/06/28/concurso-plateruena-izar-recors-the-soulbar-taldea-+-dale-kaligula-+-lorraine/webkklik00-detalle/es/,True,False,False,True,False,6,28/06/2026,28/06/2026,,,/contenidos/evento/2026050712014709/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/07/03/concurso-plateruena-izar-recors-el-callejon-del-gato-+-painapple-+-scusi-boys/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: El callejón del gato + Painapple + Scusi Boys,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/07/03/concurso-plateruena-izar-recors-el-callejon-del-gato-+-painapple-+-scusi-boys/webkklik00-detalle/es/,True,True,False,True,False,6,03/07/2026,03/07/2026,,,/contenidos/evento/2026050712021881/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/07/10/concurso-plateruena-izar-recors-bixonte-dort-+-deborah-riff-+-el-barbas/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Bixonte Dort + Deborah Riff + El barbas,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/07/10/concurso-plateruena-izar-recors-bixonte-dort-+-deborah-riff-+-el-barbas/webkklik00-detalle/es/,True,False,False,True,False,4,10/07/2026,10/07/2026,,,/contenidos/evento/2026050712025795/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/07/17/concurso-plateruena-izar-recors-eraldatzen-+-dorre-+-patxi-luque/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Eraldatzen + Dorre + Patxi Luque,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/07/17/concurso-plateruena-izar-recors-eraldatzen-+-dorre-+-patxi-luque/webkklik00-detalle/es/,True,False,False,False,False,6,17/07/2026,17/07/2026,,,/contenidos/evento/2026050712032442/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/07/24/concurso-plateruena-izar-recors-soporte-vital-basico-+-republica-+-alerta-petrov/webkklik00-detalle/es/,Concurso Plateruena- Izar Recors: Soporte Vital Básico + República + Alerta Petrov,,evento_cultural,Evento cultural,Durango,bizkaia,,43.169068,-2.632655,,,https://www.kulturklik.euskadi.eus/evento/2026/07/24/concurso-plateruena-izar-recors-soporte-vital-basico-+-republica-+-alerta-petrov/webkklik00-detalle/es/,True,True,False,True,False,4,24/07/2026,24/07/2026,,,/contenidos/evento/2026050712035873/es_def/images/32423324.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/18/literaturaz-berbetan-akabo-laura-mintegi-/webkklik00-detalle/es/,"Literaturaz berbetan: ""Akabo"" (Laura Mintegi)",,evento_cultural,Evento cultural,Larrabetzu,bizkaia,"Anguleri Kultur Etxea. Mikel Zarate, z/g",43.2660657006878,-2.78917551040649,,,https://www.kulturklik.euskadi.eus/evento/2026/06/18/literaturaz-berbetan-akabo-laura-mintegi-/webkklik00-detalle/es/,True,True,True,True,False,8,18/06/2026,18/06/2026,Biblioteca de Larrabetzu,Gratis,/contenidos/evento/2026050713104199/es_def/images/26.jpg,Conferencia
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/caballo-regalado/webkklik00-detalle/es/,Caballo Regalado (Sala Azkena - Bilbao),,evento_cultural,Evento cultural,Bilbao,bizkaia,"Ibañez de Bilbao, 26",43.263603,-2.929774,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/caballo-regalado/webkklik00-detalle/es/,False,False,True,True,False,4,05/06/2026,05/06/2026,Azkena,10 / 13 ?,/contenidos/evento/2026050713153091/es_def/images/44.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/19/programa-de-fiestas-de-basozelai-2026-en-basauri/webkklik00-detalle/es/,Programa de Fiestas de Basozelai 2026 en Basauri,,evento_cultural,Evento cultural,Basauri,bizkaia,,43.23484302744283,-2.895875246478239,,,https://www.kulturklik.euskadi.eus/evento/2026/06/19/programa-de-fiestas-de-basozelai-2026-en-basauri/webkklik00-detalle/es/,False,True,False,True,True,0,19/06/2026,23/06/2026,Basozelai,,/contenidos/evento/2026050713154778/es_def/images/60.jpg,fiestas
,https://www.kulturklik.euskadi.eus/evento/2026/06/12/lord-rochester-con-el-vez/webkklik00-detalle/es/,Lord Rochester con El Vez,,evento_cultural,Evento cultural,Bilbao,bizkaia,"Ibañez de Bilbao, 26",43.263603,-2.929774,,,https://www.kulturklik.euskadi.eus/evento/2026/06/12/lord-rochester-con-el-vez/webkklik00-detalle/es/,True,True,False,False,False,4,12/06/2026,12/06/2026,Azkena,20 / 23 ?,/contenidos/evento/2026050713180642/es_def/images/45.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/08/28/aste-nagusia-de-bilbao-2026-kafe-antzokia-akeer-+-meison/webkklik00-detalle/es/,Aste Nagusia de Bilbao 2026: (Kafe Antzokia): AKËER + MEISON,,evento_cultural,Evento cultural,Bilbao,bizkaia,"San Vicente, 2",43.2637844046885,-2.92798519134521,,,https://www.kulturklik.euskadi.eus/evento/2026/08/28/aste-nagusia-de-bilbao-2026-kafe-antzokia-akeer-+-meison/webkklik00-detalle/es/,False,False,False,True,False,6,28/08/2026,28/08/2026,Bilboko Kafe Antzokia,Gratis,/contenidos/evento/2026050713391793/es_def/images/52.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/03/kiki-eta-moko-tururututu-pailazo-bihurtu-/webkklik00-detalle/es/,"Kiki eta Moko: ""Tururututu pailazo bihurtu""",,evento_cultural,Evento cultural,Aretxabaleta,gipuzkoa,,43.036248,-2.504542,,,https://www.kulturklik.euskadi.eus/evento/2026/06/03/kiki-eta-moko-tururututu-pailazo-bihurtu-/webkklik00-detalle/es/,True,True,True,True,False,4,03/06/2026,03/06/2026,,Gratis,/contenidos/evento/2026050714034294/es_def/images/64.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/alonso-ezinezko-mandatuen-mezularia-/webkklik00-detalle/es/,"""Alonso, ezinezko mandatuen mezularia?",,evento_cultural,Evento cultural,Aretxabaleta,gipuzkoa,,43.036248,-2.504542,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/alonso-ezinezko-mandatuen-mezularia-/webkklik00-detalle/es/,True,False,False,True,False,4,05/06/2026,05/06/2026,,Gratis,/contenidos/evento/2026050714291051/es_def/images/63.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/10/boli-kalean-/webkklik00-detalle/es/,"""Boli Kalean""",,evento_cultural,Evento cultural,Aretxabaleta,gipuzkoa,,43.036248,-2.504542,,,https://www.kulturklik.euskadi.eus/evento/2026/06/10/boli-kalean-/webkklik00-detalle/es/,True,True,False,True,False,4,10/06/2026,10/06/2026,,Gratis,/contenidos/evento/2026050714520424/es_def/images/2026050714520424Bolikalean17781583243064133046.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/10/02/entradas-melon-diesel-2-de-octubre-pmaplona-/webkklik00-detalle/es/,Entradas MELON DIESEL (2 de octubre - Pamplona),,evento_cultural,Evento cultural,Pamplona/Iruña,,"Mercado, s/n",42.817643,-1.648541,,,https://www.kulturklik.euskadi.eus/evento/2026/10/02/entradas-melon-diesel-2-de-octubre-pmaplona-/webkklik00-detalle/es/,True,False,False,False,False,4,02/10/2026,02/10/2026,Zentral Cafe Teatro,25 ?,/contenidos/evento/2026050715335007/es_def/images/72.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/10/09/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,Gazte Hitzak 2026: exposición,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.85496,-2.667639,,,https://www.kulturklik.euskadi.eus/evento/2026/10/09/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,True,True,False,False,False,2,09/10/2026,22/10/2026,Centro cívico Iparralde,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/05/28/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,"""Fotografías seleccionadas del concurso FotoArte 2026""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Plaza de la Constitución, 5",42.855377,-2.678673,,,https://www.kulturklik.euskadi.eus/evento/2026/05/28/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,True,True,True,True,False,4,28/05/2026,17/06/2026,Centro Cívico El Pilar,Gratis,/contenidos/evento/2026050805014402/es_def/images/Argazkierakusketa.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/06/18/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,Exposición: ?Fotografías seleccionadas del concurso FotoArte 2026?,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.844023,-2.651522,,,https://www.kulturklik.euskadi.eus/evento/2026/06/18/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,True,False,False,True,False,4,18/06/2026,29/06/2026,Centro Cívico Salburua,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/09/28/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,Gazte Hitzak 2026: exposición,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.8462303,-2.6744884,,,https://www.kulturklik.euskadi.eus/evento/2026/09/28/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,True,False,False,True,False,2,28/09/2026,08/10/2026,Centro cívico El Pilar,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/05/30/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,Gazte Hitzak 2026: exposición,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.8462303,-2.6744884,,,https://www.kulturklik.euskadi.eus/evento/2026/05/30/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,True,True,True,True,False,2,30/05/2026,26/06/2026,LABE Gazte Laborategia,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/09/14/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,Gazte Hitzak 2026: exposición,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.8462303,-2.6744884,,,https://www.kulturklik.euskadi.eus/evento/2026/09/14/gazte-hitzak-2026-exposicion/webkklik00-detalle/es/,True,True,False,True,False,4,14/09/2026,27/09/2026,Centro cívico Ibaiondo,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/taller-quot-kamerarik-gabeko-argazkigintza-quot-/webkklik00-detalle/es/,Taller: &quot Kamerarik gabeko argazkigintza&quot,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.85496,-2.667639,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/taller-quot-kamerarik-gabeko-argazkigintza-quot-/webkklik00-detalle/es/,True,True,False,True,False,2,06/06/2026,06/06/2026,Centro civico Iparralde,,,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/07/31/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,Exposición: ?Fotografías seleccionadas del concurso FotoArte 2026?,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.867959,-2.695984,,,https://www.kulturklik.euskadi.eus/evento/2026/07/31/exposicion-fotografias-seleccionadas-del-concurso-fotoarte-2026-/webkklik00-detalle/es/,True,False,True,False,False,4,31/07/2026,31/08/2026,Centro Cívico Ibaiondo,,,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/bertso-sariketa/webkklik00-detalle/es/,Bertso sariketa,,evento_cultural,Evento cultural,Plentzia,bizkaia,,43.4053,-2.94794,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/bertso-sariketa/webkklik00-detalle/es/,True,False,False,False,False,6,06/06/2026,06/06/2026,Danontzat Gaztetxea,,,Bertsolarismo
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/haur-eta-gazteentzako-ikuskizuna-uxue-alkorta-maren-basterretxea/webkklik00-detalle/es/,"""Txepeldunak"": Uxue Alkorta, Maren Basterretxea",,evento_cultural,Evento cultural,Lasarte-Oria,gipuzkoa,"Estación, 18",43.2704561736065,-2.0229434967041,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/haur-eta-gazteentzako-ikuskizuna-uxue-alkorta-maren-basterretxea/webkklik00-detalle/es/,True,True,False,True,False,4,06/06/2026,06/06/2026,Casa de Cultura Manuel Lekuona,,/contenidos/evento/2026050805033926/es_def/images/Txepeldunak.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/05/12/formak-mintzo-/webkklik00-detalle/es/,"""Formak Mintzo""",,evento_cultural,Evento cultural,Amurrio,araba,"Aldai, 1",43.051104,-3.002293,,,https://www.kulturklik.euskadi.eus/evento/2026/05/12/formak-mintzo-/webkklik00-detalle/es/,True,True,True,True,False,4,12/05/2026,07/06/2026,Sala de exposiciones La Casona,,/contenidos/evento/2026050808202025/es_def/images/FormakMintzo.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/06/03/taller-de-casting-para-cine/webkklik00-detalle/es/,Taller de casting para cine,,evento_cultural,Evento cultural,Mutiloa,gipuzkoa,,42.79554,-1.62081,,,https://www.kulturklik.euskadi.eus/evento/2026/06/03/taller-de-casting-para-cine/webkklik00-detalle/es/,True,True,False,False,False,2,03/06/2026,04/06/2026,PIXELIAN-Club de Marketing de Navarra,,/contenidos/evento/2026050809272207/es_def/images/tallerdecasting.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/07/01/jornada-de-gestores-de-informacion-y-documentacion-2026-informazio-zentroen-birmoldaketa-eta-berrikuntza-espazioen-eta-zerbitzuen-eraldaketa-/webkklik00-detalle/es/,"Jornada de Gestores de Información y Documentación 2026: ""Informazio zentroen birmoldaketa eta berrikuntza: espazioen eta zerbitzuen eraldaketa""",,evento_cultural,Evento cultural,Eibar,gipuzkoa,,43.18341,-2.47863,,,https://www.kulturklik.euskadi.eus/evento/2026/07/01/jornada-de-gestores-de-informacion-y-documentacion-2026-informazio-zentroen-birmoldaketa-eta-berrikuntza-espazioen-eta-zerbitzuen-eraldaketa-/webkklik00-detalle/es/,True,False,True,True,False,0,01/07/2026,01/07/2026,Palacio Markeskoa,12 ?,/contenidos/evento/2026050809390787/es_def/images/ueu.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/05/08/voces-en-el-portico-2026/webkklik00-detalle/es/,Voces en el Pórtico 2026,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.85083273588861,-2.672228157443891,,,https://www.kulturklik.euskadi.eus/evento/2026/05/08/voces-en-el-portico-2026/webkklik00-detalle/es/,False,False,False,True,False,2,08/05/2026,05/06/2026,Catedral de Santa María,Invitaciones: Centro de visitantes (Cantón Santa M,/contenidos/evento/2026050809471517/es_def/images/32322.jpg,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/voces-en-el-portico-2026-5-junio-/webkklik00-detalle/es/,Voces en el Pórtico 2026 (5 junio),,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.85083273588861,-2.672228157443891,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/voces-en-el-portico-2026-5-junio-/webkklik00-detalle/es/,False,True,False,True,False,4,05/06/2026,05/06/2026,Catedral de Santa María,Invitaciones: Centro de visitantes (Cantón Santa M,/contenidos/evento/2026050809514248/es_def/images/32322.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/22/crea-tu-videojuego-desde-0-roblox-/webkklik00-detalle/es/,"""Crea tu videojuego desde 0"" (Roblox)",,evento_cultural,Evento cultural,Amurrio,araba,,43.04084,-2.9992,,,https://www.kulturklik.euskadi.eus/evento/2026/06/22/crea-tu-videojuego-desde-0-roblox-/webkklik00-detalle/es/,True,True,False,True,False,4,22/06/2026,22/06/2026,Amurrio Bidean,,/contenidos/evento/2026050810025512/es_def/images/amurriobidean.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/06/23/taller-unity-asteroids-/webkklik00-detalle/es/,"Taller ""Unity Asteroids""",,evento_cultural,Evento cultural,Amurrio,araba,,43.04084,-2.9992,,,https://www.kulturklik.euskadi.eus/evento/2026/06/23/taller-unity-asteroids-/webkklik00-detalle/es/,True,True,False,True,False,4,23/06/2026,23/06/2026,Amurrio Bidean,,/contenidos/evento/2026050810041610/es_def/images/amurriobidean.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/06/26/taller-de-introduccion-a-unreal-engine/webkklik00-detalle/es/,Taller de introducción a Unreal Engine,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.25393,-2.94546,,,https://www.kulturklik.euskadi.eus/evento/2026/06/26/taller-de-introduccion-a-unreal-engine/webkklik00-detalle/es/,True,True,False,False,False,2,26/06/2026,26/06/2026,Espacio Errekalde,,/contenidos/evento/2026050810092080/es_def/images/unreal.jpg,Curso-taller
,https://www.kulturklik.euskadi.eus/evento/2026/06/03/instituciones-abiertas-porosas-experiencias-de-mediacion-en-centros-culturales-/webkklik00-detalle/es/,"""Instituciones abiertas, porosas. Experiencias de mediación en centros culturales""",,evento_cultural,Evento cultural,Donostia / San Sebastián,gipuzkoa,"Plaza de las Cigarreras, 1",43.316777,-1.975626,,,https://www.kulturklik.euskadi.eus/evento/2026/06/03/instituciones-abiertas-porosas-experiencias-de-mediacion-en-centros-culturales-/webkklik00-detalle/es/,True,False,False,True,False,2,03/06/2026,03/06/2026,Tabakalera,"Gratis, con inscripción",/contenidos/evento/2026050812172441/es_def/images/institucionesabiertas.jpg,Jornada
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/banda-municipal-de-musica-de-bilbao-marchas-pasodobles-y-mas-/webkklik00-detalle/es/,"Banda Municipal de Música de Bilbao: ""Marchas, pasodobles y más""",,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.261164,-2.923589,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/banda-municipal-de-musica-de-bilbao-marchas-pasodobles-y-mas-/webkklik00-detalle/es/,True,True,False,True,False,6,05/06/2026,05/06/2026,Arenal,Gratis,/contenidos/evento/2026050814413759/es_def/images/32432.jpg,Concierto
